SCENARIO ID,DATE,EVENT TYPE,PROCESS AREA,LOSS AMOUNT(USD),FREQUENCY,SEVERITY,OPVAR(%),ML,GDP (%),VIX,TARGET,MONTH,QUARTER,YEAR,DAY_OF_WEEK,LOSS_PER_FREQ,SEV_OPVAR_RATIO,RISK_COMPOSITE,ML_VIX_INTERACT,GDP_VIX_RATIO,EVENT_ENC,PROCESS_ENC,SCENARIO_PREFIX,SCENARIO_ENC,ANOMALY_ISO,ANOMALY_SCORE,ZSCORE_LOSS,ANOMALY_Z,ANOMALY_COMBINED,PREDICTED_LOSS,PREDICTED_TARGET,PROB_HIGH_RISK,RISK_SCORE,ALERT_TIER
ALE-0035,2022-09-15,Phishing,ATM Network,149.9,3,2.36,1.32,0.94,3.2,26,1,9,3,2022,3,49.96666665001111,1.787878786524334,9.345600000000001,24.439999999999998,0.12307692307218936,2,0,ALE,0,0,-0.06933909833826196,0.5014676859240361,0,0,168.56957738353205,0,0.32524030221731887,42.6484513981591,MEDIUM
ALE-0016,2022-04-16,System Failure,Retail Banking,165.79,4,0.82,3.06,3.12,3.5,27,2,4,2,2022,5,41.447499989638125,0.26797385612157715,10.0368,84.24000000000001,0.12962962962482852,3,4,ALE,0,0,-0.005941414091679698,0.7093643927670586,0,0,172.84767565999053,2,0.4219733808101266,55.443193398248034,HIGH
ALE-0607,2022-07-11,System Failure,Payments,187.05,5,2.21,2.98,2.12,2.5,19,0,7,3,2022,0,37.409999992518,0.7416107380061708,32.929,40.28,0.13157894736149583,3,3,ALE,0,0,-0.03422003137183549,0.9875194580586045,0,0,171.0242819256513,0,0.3477784448930343,48.66254386723493,MEDIUM
ALE-0870,2022-08-05,Tech Failure,ATM Network,115.58,1,2.33,1.75,1.98,3.8,23,2,8,3,2022,4,115.57999988441999,1.331428570667755,4.077500000000001,45.54,0.16521739129716445,4,0,ALE,0,0,-0.05382014641724242,0.05244219952677136,0,0,143.81473989009,2,0.40977201861225593,43.92487401129474,MEDIUM
ALE-0469,2022-02-04,Tech Failure,Online Services,157.52,3,1.74,2.48,2.9,3.7,27,1,2,1,2022,4,52.506666649164444,0.701612902942898,12.945599999999999,78.3,0.1370370370319616,4,2,ALE,0,0,-0.04515212457614359,0.6011639040576947,0,0,163.38355712099755,1,0.2196342189534528,41.48877576570011,MEDIUM
ALE-0431,2022-05-02,Data Breach,Retail Banking,218.2,3,2.16,1.73,2.16,3.6,18,0,5,2,2022,0,72.73333330908888,1.2485549125730897,11.2104,38.88,0.1999999999888889,1,4,ALE,0,0,-0.05670674034903356,1.3950702710328116,0,0,190.97940218683,0,0.2829915912681304,46.3743372879163,MEDIUM
ALE-0232,2022-10-11,Data Breach,Payments,112.85,4,1.29,2.27,2.01,3.8,23,0,10,4,2022,1,28.212499992946874,0.5682819380756468,11.7132,46.23,0.16521739129716445,1,3,ALE,0,0,-0.07586147108165592,0.016724263108807064,0,0,115.86514384060276,2,0.3449267208140796,34.29667017066543,MEDIUM
ALE-0147,2022-04-16,Data Breach,ATM Network,198.31,5,2.96,2.67,2.92,3.9,25,2,4,2,2022,5,39.6619999920676,1.1086142317945265,39.516,73.0,0.15599999999376,1,0,ALE,0,1,0.005887549409228421,1.1348395914162153,0,1,188.85641062000775,2,0.3883409543154836,58.37106958885504,HIGH
ALE-1082,2022-07-26,System Failure,Payments,234.8,5,2.14,2.86,3.5,3.4,23,1,7,3,2022,1,46.959999990608004,0.7482517479901218,30.602,80.5,0.14782608695009453,3,3,ALE,0,0,-0.01416273848973204,1.6122562580431439,0,0,203.24819023159085,2,0.38973584156324986,57.87610798112962,HIGH
ALE-0916,2022-12-13,System Failure,ATM Network,86.24,2,0.92,3.33,2.64,3.8,18,0,12,4,2022,1,43.11999997844,0.2762762761933104,6.1272,47.52,0.21111111109938271,3,0,ALE,0,0,-0.02587403571781921,0.3314274907673938,0,0,135.4880990417168,0,0.24451781767724037,40.711136437821764,MEDIUM
OLE-0106,2023-10-05,Cyber-Fraud,Payments,12.37,5,0.44,0.65,1.0,2.8,23,0,10,4,2023,3,2.4739999995052,0.6769230758816568,1.4300000000000002,23.0,0.1217391304294896,0,3,OLE,1,0,-0.038871610758921205,1.297905132963371,0,0,18.77011681537588,0,0.29764478883174106,22.748660473525366,LOW
ALE-0234,2022-02-21,Phishing,E-Banking,161.86,3,1.97,2.0,1.72,3.5,24,0,2,1,2022,0,53.95333331534889,0.9849999995075,11.82,41.28,0.14583333332725695,2,1,ALE,0,0,-0.08386278779550266,0.6579462645170224,0,0,168.13620973515447,0,0.2853918654432004,39.18268499331495,MEDIUM
OLE-0122,2023-08-24,Cyber-Fraud,E-Banking,56.72,2,0.43,1.26,1.0,4.0,15,2,8,3,2023,3,28.35999998582,0.34126984099899216,1.0836,15.0,0.2666666666488889,0,1,OLE,1,0,-0.03783520513588834,0.7176522098363697,0,0,55.58261731785629,2,0.5297497771664882,36.70144508456495,MEDIUM
OLE-0621,2023-12-16,System Failure,Retail Banking,48.13,3,0.99,0.84,1.0,3.7,14,0,12,4,2023,5,16.043333327985557,1.1785714271683674,2.4947999999999997,14.0,0.2642857142668367,3,4,OLE,1,0,-0.03134922733685275,0.8300394163676198,0,0,53.07948907858585,0,0.2101416606555951,26.023529316050098,LOW
ALE-1000,2022-09-21,Phishing,Online Services,77.07,2,1.82,3.33,4.13,2.9,24,0,9,3,2022,2,38.53499998073249,0.5465465463824184,12.1212,99.12,0.12083333332829861,2,2,ALE,0,0,-0.021176513392529794,0.4514031233508122,0,0,108.17299904666564,0,0.30700807152618625,39.327391513599196,MEDIUM
OLE-0555,2022-04-19,Data Breach,ATM Network,73.54,5,1.19,0.95,1.0,2.5,19,1,4,2,2022,1,14.707999997058401,1.2526315776288088,5.652499999999999,19.0,0.13157894736149583,1,0,OLE,1,0,-0.0643045033197489,0.49758785432349106,0,0,68.80958306248503,1,0.3702179029878117,29.508365385936596,LOW
ALE-0058,2022-05-09,Data Breach,Retail Banking,93.44,3,2.43,2.72,2.82,2.6,29,0,5,2,2022,0,31.14666665628444,0.893382352612727,19.828800000000005,81.78,0.08965517241070155,1,4,ALE,0,1,0.004086442070360241,0.2372263397749606,0,1,109.24844811031444,0,0.23946169827175495,40.61543393606272,MEDIUM
ALE-0707,2022-06-25,Cyber-Fraud,Retail Banking,260.79,1,2.96,3.06,3.36,2.9,16,2,6,2,2022,5,260.78999973921,0.9673202611217907,9.0576,53.76,0.18124999998867186,0,4,ALE,0,1,0.012476762429062593,1.952296246139441,0,1,237.740706147057,2,0.42802951494317765,68.2201360670118,HIGH
ALE-0683,2022-06-20,Data Breach,E-Banking,256.8,4,1.8,2.29,2.03,2.5,21,2,6,2,2022,0,64.19999998395001,0.7860262005301195,16.488,42.629999999999995,0.11904761904195012,1,1,ALE,0,0,-0.06670548751998545,1.900093108297801,0,0,228.2148110402272,2,0.35852188892371073,53.389583147500055,HIGH
OLE-0116,2022-05-23,System Failure,E-Banking,34.63,2,0.49,1.2,1.0,3.7,20,2,5,2,2022,0,17.3149999913425,0.4083333329930555,1.176,20.0,0.18499999999075,3,1,OLE,1,0,-0.08218706676016357,1.0066665744784318,0,0,49.50908323990028,2,0.44564292090260516,26.69944066346148,LOW
ALE-1112,2022-12-05,System Failure,Retail Banking,259.35,2,2.75,2.67,1.91,3.0,23,2,12,4,2022,0,129.6749999351625,1.0299625464307256,14.684999999999999,43.93,0.13043478260302457,3,4,ALE,0,0,-0.040682069635075147,1.9334560159409546,0,0,231.5505390790423,2,0.45740728696290406,60.95679919532524,HIGH
OLE-0768,2022-04-22,System Failure,Payments,28.65,4,1.38,1.16,1.0,2.7,17,2,4,2,2022,4,7.162499998209374,1.1896551713882282,6.403199999999999,17.0,0.15882352940242214,3,3,OLE,1,0,-0.0868215483209388,1.0849058637749251,0,0,30.208578659204985,2,0.4177993312550969,22.104224793945786,LOW
ALE-0999,2022-01-07,Cyber-Fraud,Online Services,249.38,2,1.29,2.37,2.04,3.4,25,0,1,1,2022,4,124.68999993765499,0.5443037972386904,6.1146,51.0,0.13599999999456,0,2,ALE,0,0,-0.0584882069306939,1.803013588802821,0,0,219.73595248326544,0,0.287622057643567,50.732343580870534,HIGH
ALE-0380,2022-12-23,Phishing,E-Banking,24.06,3,1.93,2.78,2.22,3.1,18,1,12,4,2022,4,8.019999997326666,0.6942446040668185,16.0962,39.96,0.17222222221265432,2,1,ALE,0,0,-0.07528062866925578,1.1449590975326012,0,0,40.23931478750741,1,0.3157119693700604,21.67306320037416,LOW
ALE-1029,2022-03-05,Cyber-Fraud,Payments,196.42,4,2.88,1.6,1.63,3.6,29,0,3,1,2022,5,49.104999987723744,1.7999999988749997,18.432,47.269999999999996,0.12413793103020214,0,3,ALE,0,0,-0.011404269496377517,1.1101117892807013,0,0,184.07314503393047,0,0.14641371898473404,46.77867977152299,MEDIUM
ALE-1064,2022-05-20,Tech Failure,Retail Banking,128.72,1,2.73,2.99,3.2,3.5,20,0,5,2,2022,4,128.71999987127998,0.9130434779555038,8.162700000000001,64.0,0.17499999999125,4,4,ALE,0,0,-0.01735194013930008,0.22435930008796187,0,0,159.447060513181,0,0.2709545361936743,46.513115960984564,MEDIUM
ALE-0137,2022-10-17,System Failure,ATM Network,165.56,3,2.67,2.82,2.47,2.9,18,2,10,4,2022,0,55.186666648271114,0.9468085103025502,22.588199999999997,44.46,0.16111111110216048,3,0,ALE,0,0,-0.04646024387764269,0.7063551893325782,0,0,175.86565568582202,2,0.48036434063254774,52.361819322252515,HIGH
ALE-0523,2022-02-13,System Failure,Payments,199.9,1,1.01,2.72,2.66,3.6,16,1,2,1,2022,6,199.89999980009998,0.37132352927524864,2.7472000000000003,42.56,0.2249999999859375,3,3,ALE,0,0,-0.007952232723870578,1.1556423455937108,0,0,177.97647889739355,1,0.15913980846967707,46.75874438004699,MEDIUM
OLE-0737,2023-07-21,Cyber-Fraud,ATM Network,58.55,3,0.39,0.52,1.0,2.7,17,1,7,3,2023,4,19.51666666016111,0.7499999985576924,0.6083999999999999,17.0,0.15882352940242214,0,0,OLE,1,0,-0.06705833417716961,0.6937094172924596,0,0,56.639610204969955,1,0.2814056183236536,24.140146409249745,LOW
ALE-0160,2022-05-02,Phishing,Online Services,138.49,1,1.52,3.18,3.59,3.2,29,2,5,2,2022,0,138.48999986151,0.47798742123333726,4.833600000000001,104.11,0.11034482758240191,2,2,ALE,0,1,0.014514373929757962,0.35218502858741646,0,1,155.6702554014157,2,0.5359026984347547,59.60018453383784,HIGH
OLE-0786,2023-12-05,Tech Failure,Payments,67.17,4,1.31,1.5,1.0,3.1,20,1,12,4,2023,1,16.792499995801876,0.8733333327511111,7.86,20.0,0.15499999999225,4,3,OLE,1,0,-0.07059864490701045,0.5809297059654076,0,0,69.2364399598141,1,0.2936275403700007,26.02510302456933,LOW
OLE-0783,2022-02-27,Cyber-Fraud,E-Banking,23.09,1,0.92,1.27,1.0,3.3,18,2,2,1,2022,6,23.089999976909997,0.7244094482484965,1.1684,18.0,0.18333333332314813,0,1,OLE,1,0,-0.0699311850652714,1.1576500859301928,0,0,37.82526894335644,2,0.5120977466027297,28.911862426250817,LOW
ALE-0570,2022-11-03,Cyber-Fraud,Retail Banking,123.25,2,2.45,2.44,1.74,2.7,24,1,11,4,2022,3,61.6249999691875,1.004098360244222,11.956000000000001,41.76,0.1124999999953125,0,4,ALE,0,0,-0.05851565013371929,0.15279259232009948,0,0,146.31391122125908,1,0.21645302052678422,36.896798185386,MEDIUM
ALE-1065,2022-06-24,Data Breach,ATM Network,102.73,3,1.34,2.93,3.61,2.9,17,1,6,2,2022,4,34.24333332191889,0.45733788380295637,11.778600000000003,61.37,0.17058823528408304,1,0,ALE,0,0,-0.044163434487187736,0.11568068800833498,0,0,116.77833929756785,1,0.3407596783486715,38.665908063552536,MEDIUM
ALE-1099,2022-08-17,Data Breach,Payments,22.17,5,2.07,2.27,2.08,3.8,26,2,8,3,2022,2,4.4339999991132,0.9118942727260376,23.4945,54.08,0.14615384614822485,1,3,ALE,0,0,-0.05216051132555055,1.169686899668115,0,0,40.789554605160305,2,0.3862289624657116,27.416507566220904,LOW
ALE-0674,2022-09-08,Tech Failure,E-Banking,267.38,1,1.44,1.84,1.45,3.8,20,2,9,3,2022,3,267.37999973262,0.782608695226843,2.6496,29.0,0.1899999999905,4,1,ALE,0,0,-0.046588178160272053,2.038516466283904,0,0,224.17376085428862,2,0.4176596933096134,57.61122135125324,HIGH
OLE-0789,2023-04-12,Cyber-Fraud,ATM Network,23.27,3,1.08,1.47,1.0,3.6,15,0,4,2,2023,2,7.756666664081111,0.7346938770512287,4.7628,15.0,0.239999999984,0,0,OLE,1,0,-0.07099673394729389,1.1552950571553822,0,0,25.030531243992858,0,0.326573471006499,20.295189015956403,LOW
ALE-0012,2022-11-26,Data Breach,Payments,186.68,3,2.25,2.1,1.98,3.5,22,0,11,4,2022,5,62.226666645924446,1.0714285709183673,14.175,43.56,0.15909090908367768,1,3,ALE,0,0,-0.08515180895352681,0.9826785655770489,0,0,186.62776184842687,0,0.24296433559789327,40.3760723381153,MEDIUM
ALE-0721,2022-11-16,Phishing,Retail Banking,156.89,5,1.26,2.24,2.46,3.9,22,0,11,4,2022,2,31.377999993724398,0.5624999997488839,14.112,54.12,0.17727272726466942,2,4,ALE,0,0,-0.048305264074993026,0.5929213033458565,0,0,153.0506267448595,0,0.2457338559054647,40.37112462963798,MEDIUM
ALE-0549,2022-12-26,System Failure,ATM Network,146.06,2,1.08,1.92,1.66,3.4,21,1,12,4,2022,0,73.029999963485,0.5624999997070312,4.1472,34.86,0.16190476189705216,3,0,ALE,0,0,-0.06883563813848098,0.4512270720614051,0,0,155.87961159621972,1,0.24686686883344133,38.014749154688865,MEDIUM
ALE-0083,2022-02-02,Cyber-Fraud,ATM Network,192.37,2,2.14,3.09,3.09,2.9,24,0,2,1,2022,2,96.1849999519075,0.6925566340800788,13.225200000000001,74.16,0.12083333332829861,0,0,ALE,0,0,-0.03177572848754806,1.0571236418474579,0,0,196.24081887295785,0,0.2136621108716354,48.200734622266495,MEDIUM
OLE-0708,2022-06-23,Cyber-Fraud,ATM Network,83.91,3,0.74,0.6,1.0,3.6,16,1,6,2,2022,3,27.969999990676666,1.2333333312777779,1.3319999999999999,16.0,0.2249999999859375,0,0,OLE,1,0,-0.07033267075784999,0.36191202990800064,0,0,73.81808537701384,1,0.2719506552591176,26.010799529884043,LOW
OLE-0530,2022-03-07,Data Breach,Retail Banking,16.51,4,1.27,1.24,1.0,3.3,14,2,3,1,2022,0,4.127499998968125,1.0241935475611341,6.2992,14.0,0.23571428569744896,1,4,OLE,1,0,-0.04991345903058697,1.243739471142722,0,0,23.785627922119016,2,0.4256913695248264,26.481320338654474,LOW
ALE-0571,2022-12-24,Phishing,Payments,10.0,5,1.62,1.45,1.49,2.9,27,1,12,4,2022,5,1.9999999996,1.1172413785398336,11.745000000000001,40.23,0.10740740740342936,2,3,ALE,0,0,-0.049035085637390785,1.3289130118317138,0,0,39.02314657534965,0,0.30768558226374326,24.82592748785572,LOW
ALE-0394,2022-12-11,Cyber-Fraud,Payments,122.67,4,0.89,2.19,2.62,2.6,23,0,12,4,2022,6,30.667499992333124,0.4063926938783595,7.7964,60.260000000000005,0.11304347825595464,0,3,ALE,0,0,-0.023589306256247222,0.14520416626793128,0,0,127.42290771683331,0,0.24684979272005525,39.86226922060876,MEDIUM
ALE-0684,2022-03-10,Cyber-Fraud,ATM Network,256.03,1,2.75,1.83,2.04,2.7,23,0,3,1,2022,3,256.02999974396994,1.5027322396159932,5.032500000000001,46.92,0.11739130434272213,0,0,ALE,0,0,-0.020677709755431706,1.8900188185388875,0,0,211.41010548353364,0,0.18247410283554164,50.983639912343826,HIGH
ALE-0073,2022-12-19,System Failure,E-Banking,177.03,3,2.65,2.95,3.21,3.8,29,0,12,4,2022,0,59.00999998033,0.8983050844412525,23.4525,93.09,0.13103448275410226,3,1,ALE,0,1,0.009190895674340949,0.8564228562608016,0,1,183.2353859410936,0,0.28956283291771273,54.50143698017757,HIGH
ALE-0176,2022-05-17,Phishing,Payments,159.24,4,2.8,3.46,3.69,2.7,22,0,5,2,2022,1,39.8099999900475,0.8092485546794078,38.751999999999995,81.17999999999999,0.12272727272169422,2,3,ALE,0,1,0.016777879186112066,0.6236675123503315,0,1,171.3755393957886,0,0.3100387799617564,54.43314378052393,HIGH
ALE-0197,2022-12-04,System Failure,E-Banking,72.83,2,2.53,2.26,1.55,3.2,16,0,12,4,2022,6,36.4149999817925,1.1194690260533322,11.435599999999997,24.8,0.1999999999875,3,1,ALE,0,0,-0.04417469568776822,0.5068771344908005,0,0,105.94106341641876,0,0.23606199570372388,33.32599872034783,MEDIUM
ALE-1128,2022-10-11,Phishing,Retail Banking,302.34,2,2.05,2.59,2.45,2.6,24,1,10,4,2022,1,151.16999992441498,0.7915057912001907,10.618999999999998,58.800000000000004,0.10833333332881945,2,4,ALE,0,0,-0.04446343595377866,2.4959153883249403,0,0,236.8588316148636,1,0.22915188905455305,53.26599143047529,HIGH
ALE-1197,2022-02-19,System Failure,ATM Network,82.41,4,2.24,2.6,2.01,3.5,16,2,2,1,2022,5,20.602499994849374,0.8615384612071006,23.296000000000003,32.16,0.21874999998632813,3,0,ALE,0,0,-0.037920037648698,0.3815372696980909,0,0,85.50537710202025,2,0.4056249068183115,36.96726804432085,MEDIUM
ALE-0717,2022-12-14,Cyber-Fraud,Payments,194.7,2,0.97,2.29,1.68,3.7,25,1,12,4,2022,2,97.34999995132499,0.42358078584123104,4.4426,42.0,0.14799999999408,0,3,ALE,0,0,-0.06167929107613129,1.0876081809880644,0,0,189.02687509485082,1,0.2459316753269212,44.08948564513139,MEDIUM
ALE-0318,2022-08-17,Tech Failure,Online Services,155.88,3,2.84,2.13,1.5,3.1,23,0,8,3,2022,2,51.959999982679996,1.333333332707355,18.147599999999997,34.5,0.13478260868979206,4,2,ALE,0,0,-0.07991013492575572,0.5797069752205292,0,0,166.85272642147166,0,0.346637659274791,41.67346862296391,MEDIUM
OLE-0355,2022-02-20,Cyber-Fraud,E-Banking,62.89,5,0.86,1.26,1.0,2.7,15,1,2,1,2022,6,12.5779999974844,0.6825396819979843,5.418,15.0,0.179999999988,0,1,OLE,1,0,-0.04664274623627318,0.6369270568331318,0,0,62.0413088803096,1,0.34658325685430585,30.072874917831914,MEDIUM
OLE-0813,2022-12-23,Data Breach,ATM Network,68.01,2,1.19,0.94,1.0,3.7,14,0,12,4,2022,4,34.004999982997504,1.2659574454617475,2.2371999999999996,14.0,0.2642857142668367,1,0,OLE,1,0,-0.03788901223776797,0.5699395716829571,0,0,67.88037715355439,0,0.22923859131770777,28.075653033583016,LOW
ALE-0416,2022-02-07,Cyber-Fraud,Retail Banking,126.0,1,1.24,1.38,1.0,2.6,18,2,2,1,2022,0,125.999999874,0.8985507239865574,1.7111999999999998,18.0,0.14444444443641977,0,4,ALE,0,0,-0.034594627416783874,0.1887721986019316,0,0,132.72556881641736,2,0.5037614254484851,48.15459978131745,MEDIUM
OLE-0064,2023-04-28,Data Breach,Retail Banking,24.11,5,0.46,0.6,1.0,3.5,22,0,4,2,2023,4,4.8219999990356,0.766666665388889,1.3800000000000001,22.0,0.15909090908367768,1,4,OLE,1,0,-0.07364176261427463,1.1443049228729316,0,0,24.54919667486372,0,0.26308227226100217,17.633660529390376,LOW
ALE-0756,2022-06-14,Phishing,Retail Banking,23.97,3,2.07,2.78,3.14,2.7,17,2,6,2,2022,1,7.989999997336666,0.7446043162789193,17.263799999999996,53.38,0.15882352940242214,2,4,ALE,0,0,-0.044696225538073286,1.1461366119200067,0,0,48.00880023793603,2,0.5559974808542634,35.503498959088425,MEDIUM
OLE-0484,2022-11-17,Data Breach,ATM Network,22.48,1,1.09,0.7,1.0,3.0,15,2,11,4,2022,3,22.47999997752,1.5571428549183677,0.763,15.0,0.19999999998666668,1,0,OLE,1,0,-0.05586937171159356,1.165631016778163,0,0,37.05156796821143,2,0.45271267005970517,28.654276270161073,LOW
ALE-1090,2022-04-22,Tech Failure,Online Services,173.12,4,1.78,2.03,2.5,3.3,26,0,4,2,2022,4,43.27999998918,0.8768472902084496,14.453599999999998,65.0,0.12692307691819527,4,2,ALE,0,0,-0.06919207268623029,0.805266397874633,0,0,179.65936668387832,0,0.2632504272381733,42.21203391970228,MEDIUM
ALE-0568,2022-11-22,Data Breach,Payments,241.23,4,0.99,1.42,1.44,3.4,26,2,11,4,2022,1,60.30749998492312,0.6971830981005752,5.6232,37.44,0.1307692307642012,1,3,ALE,0,0,-0.07187891348122405,1.6963831192766636,0,0,214.7225780479763,2,0.39369105677258515,51.82259598542639,HIGH
ALE-0801,2022-04-22,System Failure,Retail Banking,177.81,5,2.79,3.29,2.55,3.9,17,1,4,2,2022,4,35.5619999928876,0.8480243158516643,45.8955,43.349999999999994,0.22941176469238753,3,4,ALE,0,1,0.000994302646984302,0.8666279809516485,0,1,169.46024461789278,1,0.1895054277494459,47.74065280094303,MEDIUM
ALE-0433,2022-01-07,Phishing,Online Services,262.16,2,2.81,2.43,1.86,2.7,16,2,1,1,2022,4,131.07999993446,1.1563786003471692,13.656600000000001,29.76,0.16874999998945314,2,2,ALE,0,0,-0.03812393000404801,1.9702206318143902,0,0,232.2469260604469,0,0.25640698495866476,54.38235249635053,HIGH
ALE-1020,2022-08-12,Cyber-Fraud,Retail Banking,50.86,2,0.89,2.18,2.46,3.1,16,2,8,3,2022,4,25.429999987284997,0.40825688054667114,3.8804000000000003,39.36,0.19374999998789064,0,4,ALE,0,0,-0.0563007171194575,0.7943214799496556,0,0,56.84183214839252,2,0.4698020831808396,32.24970818513315,MEDIUM
ALE-0226,2022-11-02,Data Breach,Online Services,171.36,4,2.28,3.05,2.42,3.1,20,2,11,4,2022,2,42.83999998929,0.7475409833614619,27.815999999999995,48.4,0.15499999999225,1,2,ALE,0,0,-0.06733415891968275,0.7822394498542606,0,0,178.4793290365797,2,0.4352580631930863,48.306406025973416,MEDIUM
OLE-0618,2023-08-31,Data Breach,Retail Banking,35.55,4,0.42,0.56,1.0,2.7,17,0,8,3,2023,3,8.887499997778123,0.7499999986607142,0.9408000000000001,17.0,0.15882352940242214,1,4,OLE,1,0,-0.07698452425093566,0.99462976074051,0,0,33.902431669073465,1,0.31122259501276534,20.302012186016157,LOW
ALE-0885,2022-11-06,System Failure,Retail Banking,189.25,2,2.25,1.32,1.15,2.9,16,1,11,4,2022,6,94.6249999526875,1.704545453254132,5.94,18.4,0.18124999998867186,3,4,ALE,0,0,-0.037299031169649166,1.01630314308407,0,0,199.79654056037865,0,0.33738936911457496,52.318245115145146,HIGH
OLE-0694,2022-12-07,Cyber-Fraud,Payments,43.84,3,0.84,0.85,1.0,2.8,21,1,12,4,2022,2,14.613333328462224,0.9882352929550173,2.142,21.0,0.1333333333269841,0,3,OLE,1,0,-0.07430340451522116,0.8861676021672779,0,0,49.53633369419792,2,0.4110644227152571,26.581273693483375,LOW
ALE-0057,2022-03-21,Cyber-Fraud,ATM Network,123.32,1,1.34,2.42,2.13,3.6,28,2,3,1,2022,0,123.31999987667999,0.5537190080356533,3.2428,59.64,0.12857142856683673,0,0,ALE,0,0,-0.02309096680387368,0.15370843684363694,0,0,150.72437584070622,2,0.4353687932812707,50.12836855921871,HIGH
ALE-0970,2022-04-17,Tech Failure,Online Services,144.05,4,1.74,3.18,3.51,2.9,25,0,4,2,2022,6,36.01249999099688,0.5471698111486887,22.1328,87.75,0.11599999999536,4,2,ALE,0,0,-0.008062617308186915,0.4249292507426843,0,0,147.81230837333274,0,0.2716136792811218,46.02090976568257,MEDIUM
OLE-0858,2022-09-04,Data Breach,E-Banking,87.49,3,1.41,1.15,1.0,3.1,17,2,9,3,2022,6,29.16333332361222,1.2260869554555764,4.864499999999999,17.0,0.18235294116574394,1,1,OLE,1,0,-0.09338823157664228,0.31507312427565193,0,0,76.38727051059394,2,0.47062881380545235,30.179923174680965,MEDIUM
ALE-1096,2022-01-17,Tech Failure,Payments,125.05,1,2.7,1.69,1.57,3.0,19,0,1,1,2022,0,125.04999987494999,1.5976331351493296,4.563,29.830000000000002,0.157894736833795,4,3,ALE,0,0,-0.01954007205852082,0.17634288006820772,0,0,176.98274997011836,0,0.3088024589842975,50.24443180349506,HIGH
ALE-0763,2022-10-23,Tech Failure,ATM Network,254.8,3,1.13,1.72,1.52,3.1,17,0,10,4,2022,6,84.93333330502223,0.6569767438040832,5.830799999999999,25.84,0.18235294116574394,4,0,ALE,0,0,-0.06001525434170629,1.873926121911014,0,0,213.32837098172843,0,0.27375781657390685,49.04665547467688,MEDIUM
ALE-0280,2022-11-23,Phishing,E-Banking,224.14,4,0.99,3.26,3.04,3.0,29,0,11,4,2022,2,56.03499998599125,0.30368098150193834,12.9096,88.16,0.10344827585850179,2,1,ALE,0,0,-0.0020852627715919336,1.472786220601569,0,0,203.35353321673338,0,0.2174583897353317,53.52924674884629,HIGH
OLE-0024,2022-04-24,Cyber-Fraud,ATM Network,5.0,5,1.29,0.93,1.0,3.8,18,2,4,2,2022,6,0.9999999998,1.3870967727020465,5.998500000000001,18.0,0.21111111109938271,0,0,OLE,1,0,-0.04864134292333122,1.3943304777986811,0,0,17.610168983914797,2,0.5110111870020968,28.68918643711107,LOW
ALE-0925,2022-08-11,System Failure,ATM Network,202.08,5,2.44,3.48,2.32,3.3,15,0,8,3,2022,3,40.4159999919168,0.7011494250858765,42.455999999999996,34.8,0.21999999998533332,3,0,ALE,0,1,0.005641416718305758,1.1841643607553087,0,1,195.03700998528348,0,0.26839114267302394,55.0935237639472,HIGH
OLE-0535,2022-12-19,Cyber-Fraud,Payments,39.75,3,1.37,0.7,1.0,2.9,15,1,12,4,2022,0,13.249999995583334,1.9571428543469391,2.8770000000000002,15.0,0.19333333332044444,0,3,OLE,1,0,-0.03615836110907422,0.9396790893282573,0,0,49.19335057478288,1,0.3700136291361968,30.35517607316124,MEDIUM
OLE-0199,2022-05-14,Tech Failure,Payments,49.89,4,1.34,0.98,1.0,2.7,16,0,5,2,2022,5,12.472499996881876,1.3673469373802585,5.252800000000001,16.0,0.16874999998945314,4,3,OLE,1,0,-0.07181291075469193,0.8070124683472473,0,0,58.10589582669853,2,0.35114303492195614,26.151353033894164,LOW
OLE-0050,2023-06-26,Tech Failure,E-Banking,79.76,4,0.99,1.43,1.0,3.4,19,0,6,2,2023,0,19.939999995015,0.692307691823561,5.6628,19.0,0.17894736841163433,4,1,OLE,1,0,-0.08445740173348598,0.4162085266605835,0,0,76.77264502304254,1,0.3031447172640947,25.609875755718235,LOW
OLE-0174,2023-11-24,System Failure,ATM Network,48.53,2,1.43,0.65,1.0,3.2,17,1,11,4,2023,4,24.2649999878675,2.1999999966153845,1.859,17.0,0.1882352941065744,3,0,OLE,1,0,-0.05205270122006167,0.8248060190902624,0,0,53.32000532334341,1,0.25786231966496076,24.87401784565078,LOW
OLE-0839,2022-06-08,Tech Failure,ATM Network,39.54,1,0.61,1.5,1.0,2.8,14,0,6,2,2022,2,39.539999960459994,0.40666666639555554,0.915,14.0,0.19999999998571427,4,0,OLE,1,0,-0.05423347075218743,0.9424266228988698,0,0,56.04515756797568,2,0.34226889742848104,27.94825210828759,LOW
OLE-0433,2022-04-15,Tech Failure,ATM Network,50.75,5,1.45,1.07,1.0,3.3,19,2,4,2,2022,4,10.14999999797,1.3551401856494014,7.7575,19.0,0.1736842105171745,4,0,OLE,1,0,-0.07576730401691062,0.7957606642009288,0,0,44.31432200928372,1,0.3129731395749632,22.139477237034615,LOW
